USER_ID,TYPE,AMOUNT,CURRENCY,MERCHANT_COUNTRY,KYC,BIRTH_YEAR,COUNTRY,IS_FRAUD
demo-user-0900,TOPUP,61459,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,81923,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,69759,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,93707,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,86704,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,74851,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,72152,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,78602,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,66555,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,97497,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,52523,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,58024,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,86117,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,61932,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,57635,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,60590,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,77069,GBP,,PASSED,1992,GB,True
demo-user-0900,ATM,79030,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,57065,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,90918,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,71786,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,82982,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,89145,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,60329,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,67079,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,80869,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,57540,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,50792,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,45211,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,71807,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,57370,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,87908,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,87345,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,67707,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,47272,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,86203,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,52083,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,65181,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,51322,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,47525,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,59241,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,45614,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,52213,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,70806,GBP,GBR,PASSED,1992,GB,True
demo-user-0900,ATM,46530,GBP,GBR,PASSED,1992,GB,True
demo-user-0901,TOPUP,52950,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,59602,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,53994,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,89298,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,76203,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,65025,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,96416,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,50974,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,81250,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,62295,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,77368,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,99390,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,73910,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,99785,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,74202,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,61624,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,63860,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,68493,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,70699,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,77526,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,56409,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,87320,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,64004,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,69585,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,96668,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,94435,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,75912,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,94280,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,98141,GBP,,PASSED,1993,GB,True
demo-user-0901,TOPUP,61162,GBP,,PASSED,1993,GB,True
demo-user-0901,ATM,76773,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,92598,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,45273,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,52279,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,77812,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,54841,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,56981,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,54133,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,55137,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,72407,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,55708,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,49496,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,56213,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,86688,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,74019,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,55546,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,77094,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,82741,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,68285,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,78891,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,66188,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,92892,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,76471,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,59043,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,87829,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,52930,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,84571,GBP,GBR,PASSED,1993,GB,True
demo-user-0901,ATM,49244,GBP,GBR,PASSED,1993,GB,True
demo-user-0902,TOPUP,51454,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,76041,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,88715,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,56050,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,89651,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,87145,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,67481,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,86584,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,85870,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,77791,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,96448,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,69859,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,90065,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,79260,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,74505,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,56080,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,98070,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,89042,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,68975,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,85333,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,77961,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,93338,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,94054,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,74561,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,74215,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,75739,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,84620,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,69241,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,77927,GBP,,PASSED,1994,GB,True
demo-user-0902,TOPUP,59748,GBP,,PASSED,1994,GB,True
demo-user-0902,ATM,79933,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,58662,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,58873,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,90295,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,79256,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,51215,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,52699,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,56901,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,88936,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,63594,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,54022,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,68648,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,67968,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,65329,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,53717,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,78614,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,66575,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,57536,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,46178,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,92928,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,69840,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,82311,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,49825,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,67098,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,85919,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,86657,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,61652,GBP,GBR,PASSED,1994,GB,True
demo-user-0902,ATM,69769,GBP,GBR,PASSED,1994,GB,True
demo-user-0903,TOPUP,90862,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,87367,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,89082,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,66572,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,69575,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,60756,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,79925,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,54222,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,59966,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,98649,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,88706,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,92501,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,94781,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,59541,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,55156,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,69316,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,73189,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,81327,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,58140,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,71456,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,51629,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,79512,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,65807,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,91229,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,90954,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,52301,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,50242,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,96611,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,54413,GBP,,PASSED,1995,GB,True
demo-user-0903,TOPUP,71488,GBP,,PASSED,1995,GB,True
demo-user-0903,ATM,87400,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,45090,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,58482,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,45533,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,60604,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,68844,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,76102,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,88751,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,93394,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,66405,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,49328,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,88003,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,74992,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,73487,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,55940,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,45811,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,79189,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,73107,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,62039,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,66290,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,94911,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,72682,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,60162,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,67807,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,64258,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,53232,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,69942,GBP,GBR,PASSED,1995,GB,True
demo-user-0903,ATM,83782,GBP,GBR,PASSED,1995,GB,True
demo-user-0904,TOPUP,96298,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,68370,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,50850,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,85521,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,52394,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,98219,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,54051,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,88505,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,66339,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,80910,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,57899,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,71025,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,50097,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,81838,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,69106,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,71582,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,73410,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,98308,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,59118,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,68950,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,63072,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,54740,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,62727,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,56314,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,65141,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,91089,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,63451,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,68381,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,70862,GBP,,PASSED,1996,GB,True
demo-user-0904,TOPUP,54631,GBP,,PASSED,1996,GB,True
demo-user-0904,ATM,92708,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,72887,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,64611,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,62779,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,67327,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,85378,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,49599,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,52075,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,47418,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,73706,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,64662,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,86023,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,84131,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,56115,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,92882,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,81918,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,64344,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,84348,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,50342,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,54319,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,76801,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,70657,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,60786,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,90339,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,51744,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,45149,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,49470,GBP,GBR,PASSED,1996,GB,True
demo-user-0904,ATM,49386,GBP,GBR,PASSED,1996,GB,True
demo-user-0920,CARD_PAYMENT,79,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,20,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,70,EUR,IRL,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,67,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,60,EUR,NLD,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,23,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,60,EUR,LTU,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,39,EUR,FRA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,25,EUR,DEU,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,60,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,54,EUR,IRL,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,12,EUR,LTU,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,77,EUR,ESP,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,38,EUR,ITA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,55,EUR,ESP,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,62,EUR,ESP,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,38,EUR,USA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,27,EUR,ITA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,16,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,44,EUR,ESP,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,61,EUR,IRL,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,5,EUR,ESP,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,38,EUR,ESP,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,73,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,42,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,70,EUR,USA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,5,EUR,IRL,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,6,EUR,NLD,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,80,EUR,NLD,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,39,EUR,FRA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,28,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,10,EUR,USA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,67,EUR,NLD,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,62,EUR,IRL,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,12,EUR,FRA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,61,EUR,USA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,72,EUR,DEU,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,80,EUR,LTU,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,28,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,36,EUR,NLD,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,22,EUR,LTU,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,44,EUR,NLD,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,53,EUR,ESP,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,23,EUR,LTU,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,15,EUR,USA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,20,EUR,POL,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,30,EUR,ITA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,27,EUR,NLD,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,12,EUR,LTU,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,28,EUR,USA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,16,EUR,IRL,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,43,EUR,FRA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,6,EUR,NLD,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,66,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,18,EUR,NLD,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,17,EUR,ESP,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,32,EUR,IRL,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,46,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,66,EUR,DEU,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,8,EUR,IRL,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,35733,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,52518,EUR,USA,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,48598,EUR,GBR,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,59354,EUR,LTU,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,40443,EUR,LTU,PASSED,1996,FR,True
demo-user-0920,CARD_PAYMENT,36013,EUR,IRL,PASSED,1996,FR,True
demo-user-0921,CARD_PAYMENT,8,EUR,ITA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,71,EUR,ESP,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,54,EUR,USA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,33,EUR,ITA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,58,EUR,GBR,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,58,EUR,IRL,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,61,EUR,FRA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,33,EUR,NLD,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,15,EUR,IRL,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,54,EUR,FRA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,8,EUR,GBR,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,30,EUR,USA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,15,EUR,USA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,5,EUR,ITA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,6,EUR,IRL,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,1,EUR,ITA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,69,EUR,ESP,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,54,EUR,ITA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,54,EUR,NLD,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,59,EUR,IRL,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,19,EUR,GBR,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,71,EUR,ITA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,19,EUR,ITA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,13,EUR,GBR,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,51,EUR,GBR,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,8,EUR,DEU,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,17,EUR,FRA,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,19,EUR,POL,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,21,EUR,IRL,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,70,EUR,ESP,PASSED,1997,FR,True
demo-user-0921,CARD_PAYMENT,74,EUR,ESP,PASSED,1997,FR,True
